Flight_ID,Scheduled_DateTime,Airport_Capacity,Hour,Minute,DayOfWeek,Month,DayOfYear,Flight_Type_Arrival,Flight_Type_Departure,City_Chicago,City_Dubai,City_London,City_Los Angeles,City_Mumbai,City_New York,City_Paris,City_Singapore,City_Sydney,City_Tokyo,Airport_Changi Airport,Airport_Charles de Gaulle Airport,Airport_Chhatrapati Shivaji Maharaj International Airport,Airport_Dubai International Airport,Airport_Heathrow Airport,Airport_JFK International Airport,Airport_LAX International Airport,Airport_Narita International Airport,Airport_O'Hare International Airport,Airport_Sydney Kingsford Smith Airport,Weather_Condition_Cloudy,Weather_Condition_Dust Storm,Weather_Condition_Foggy,Weather_Condition_Freezing Rain,Weather_Condition_Hail,Weather_Condition_Hurricane,Weather_Condition_Rainy,Weather_Condition_Snowy,Weather_Condition_Stormy,Weather_Condition_Sunny,Weather_Condition_Thunderstorm,Weather_Condition_Tornado,Weather_Condition_Windy,Target_Scaled_Delay,Is_Delayed,Original_Delayed_Time_Minutes
B91D5C15,2025-10-13 22:26:00,-0.15838070177485128,1.506298701845432,-0.20109416742136146,-1.490312588416388,1.0077471434358105,0.9754907296671768,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03891591382904795,1,56
4DBA3A9C,2025-10-12 19:37:00,0.615658593270197,1.0725318695453017,0.4275394126726981,1.500581324182979,1.0077471434358105,0.9659674011500559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9847116052814454,1,1417
80CA5F95,2025-02-02 05:42:00,-0.6795160687358739,-0.9517133478553056,0.7132819490790888,1.500581324182979,-1.3234494408647082,-1.4339113851644205,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32105628908964556,1,462
BC1A0EBC,2025-06-13 21:04:00,-1.560847939331721,1.3617097577453885,-1.4583613276094807,0.5036166866498567,-0.15785114871444875,-0.18635534942157758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9131341209173036,1,1314
B6CD9A0F,2025-10-03 13:23:00,-0.9707387738023278,0.20499820494504145,-0.3725396892651959,0.5036166866498567,1.0077471434358105,0.8802574444959674,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5927727588603197,1,853
30AE3531,2025-12-19 12:17:00,-1.3999090760055228,0.060409260844998085,-0.7154307329528647,0.5036166866498567,1.5905462895109401,1.6135537403142797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7206393328700487,1,1037
20E217BA,2025-01-13 07:36:00,-0.22735450034322194,-0.6625354596552188,0.37039090539141994,-1.490312588416388,-1.6148490139022729,-1.6243779555068392,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4419735927727588,1,636
5611B612,2025-10-04 22:03:00,-1.5915029609176634,1.506298701845432,-1.5155098348907587,1.0020990054164178,1.0077471434358105,0.8897807730130883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.961084086170952,1,1383
FAEE2205,2025-01-25 16:20:00,1.0754839170593347,0.6387650372451716,-0.5439852111090303,1.0020990054164178,-1.6148490139022729,-1.510098013301388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7123002084781098,1,1025
B6FC7C1C,2025-04-23 22:39:00,0.5007022623229126,1.506298701845432,0.5418364272352544,-0.4933479508832656,-0.7406502947895784,-0.6720451037947454,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.975677553856845,1,1404
1B03FFC8,2025-11-07 12:44:00,-1.4918741407633505,0.060409260844998085,0.8275789636416451,0.5036166866498567,1.2991467164733754,1.2135739425952004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551772063933287,1,794
3E0D6C97,2025-02-21 20:48:00,-0.3346470758940207,1.217120813645345,1.0561729927667576,0.5036166866498567,-1.3234494408647082,-1.2529681433391227,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.86726893676164,1,1248
7B885CB3,2025-04-24 22:41:00,-0.28100078811862134,1.506298701845432,0.6561334417978106,0.005134367883295568,-0.7406502947895784,-0.6625217752776245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527449617790131,1,1371
45C32CF2,2025-03-05 01:42:00,0.8992175429401652,-1.5300691242554791,0.7132819490790888,-0.4933479508832656,-1.0320498678271433,-1.1386882011336714,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27936066712995133,1,402
0FEAC586,2025-08-11 13:43:00,-0.717834845718302,0.20499820494504145,0.770430456360367,-1.490312588416388,0.4249479973606809,0.3755210330885577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655316191799861,1,943
C9A25D3B,2025-07-22 09:35:00,-1.0167213061812415,-0.37335757145513204,0.3132423981101418,-0.9918302696498268,0.13354842432311606,0.185054462746139,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4412786657400973,1,635
3AF71642,2025-04-23 11:54:00,1.0141738738874495,-0.0841796832550453,1.3990640364544265,-0.4933479508832656,-0.7406502947895784,-0.6720451037947454,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4961779013203613,1,714
69CAE0FC,2025-01-20 06:10:00,0.2937808666178007,-0.8071244037552622,-1.1154702839218118,-1.490312588416388,-1.6148490139022729,-1.5577146558869925,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29881862404447534,1,430
176C4A95,2025-07-29 22:02:00,0.8762262767507083,1.506298701845432,-1.5726583421720368,-0.9918302696498268,0.13354842432311606,0.25171776236598553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022237665045170257,1,32
AF3AB30A,2025-01-13 00:54:00,-0.6105422701675033,-1.6746580683555223,1.3990640364544265,-1.490312588416388,-1.6148490139022729,-1.6243779555068392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07922168172341904,1,114
9CFFC8D8,2025-02-17 09:53:00,-0.08940690320648065,-0.37335757145513204,1.3419155291731484,-1.490312588416388,-1.3234494408647082,-1.2910614574076062,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5788742182070883,1,833
160391BD,2025-05-20 10:54:00,-1.3845815652125515,-0.22876862735508868,1.3990640364544265,-0.9918302696498268,-0.4492507217520136,-0.4149152338324801,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48575399583043777,1,699
54B33C71,2025-06-15 18:15:00,0.9911826076979927,0.9279429254452584,-0.829727747515421,1.500581324182979,-0.15785114871444875,-0.1673086923873357,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9277275886031966,1,1335
408CCEAF,2025-12-31 02:45:00,0.7229511688209957,-1.3854801801554357,0.8847274709229233,-0.4933479508832656,1.5905462895109401,1.727833682519731,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841556636553162,1,265
7C031013,2025-11-20 21:43:00,1.6196105502098141,1.3617097577453885,0.770430456360367,0.005134367883295568,1.2991467164733754,1.3373772133177724,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888811674774148,1,1423
9EF88EC1,2025-03-11 12:05:00,1.6349380610027853,0.060409260844998085,-1.4012128203282024,-0.9918302696498268,-1.0320498678271433,-1.0815482300309458,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6289089645587214,1,905
DBBE545F,2025-06-08 21:50:00,-0.14305319098188005,1.3617097577453885,1.170470007329314,1.500581324182979,-0.15785114871444875,-0.23397199200718227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01389854065323141,1,20
48E4349A,2025-08-18 12:36:00,1.3513791113328173,0.060409260844998085,0.37039090539141994,-1.490312588416388,0.4249479973606809,0.4421843327084043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5879082696316886,1,846
DD262F9A,2025-07-04 04:03:00,1.152121471024191,-1.096302291955349,-1.5155098348907587,0.5036166866498567,0.13354842432311606,0.013634549437962107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21056289089645586,1,303
295254FE,2025-05-23 03:30:00,-0.17370821256782254,-1.2408912360553923,0.02749986170375111,0.5036166866498567,-0.4492507217520136,-0.38634524828111727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21542738012508686,1,310
6B8E4EFB,2025-11-30 00:09:00,0.0945232263091744,-1.6746580683555223,-1.1726187912030899,1.500581324182979,1.2991467164733754,1.4326104984889818,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037526059763724806,1,54
FBD9EF31,2025-04-02 18:36:00,-1.131677637128526,0.9279429254452584,0.37039090539141994,-0.4933479508832656,-0.7406502947895784,-0.8720350026542851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.838082001389854,1,1206
10C76C06,2025-12-10 09:01:00,-0.5032496946167045,-0.37335757145513204,-1.629806849453315,-0.4933479508832656,1.5905462895109401,1.5278437836601912,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38290479499652535,1,551
D4151F8F,2025-04-18 12:09:00,-1.6604767594860341,0.060409260844998085,-1.1726187912030899,0.5036166866498567,-0.7406502947895784,-0.7196617463803501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527449617790132,1,759
4B6529AA,2025-01-22 21:45:00,-0.14305319098188005,1.3617097577453885,0.8847274709229233,-0.4933479508832656,-1.6148490139022729,-1.5386679988527507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416261292564281,1,1355
E7DB4A8B,2025-07-28 04:52:00,-0.7868086442866726,-1.096302291955349,1.2847670218918703,-1.490312588416388,0.13354842432311606,0.2421944338488646,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41139680333564976,1,592
354CD33E,2025-12-03 06:17:00,0.6463136148561395,-0.8071244037552622,-0.7154307329528647,-0.4933479508832656,1.5905462895109401,1.4611804840403446,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29673384294649063,1,427
D8F01B7A,2025-06-02 17:26:00,1.1751127372136478,0.783353981345215,-0.20109416742136146,-1.490312588416388,-0.15785114871444875,-0.2911119631099079,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7963863794301598,1,1146
701C35E5,2025-02-23 23:31:00,-0.411284629858877,1.6508876459454753,0.08464836898502925,1.500581324182979,-1.3234494408647082,-1.2339214863048806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.021542738012508687,1,31
C1F10D00,2025-07-04 05:36:00,1.1827764926101334,-0.9517133478553056,0.37039090539141994,0.5036166866498567,0.13354842432311606,0.013634549437962107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2543432939541348,1,366
75958D37,2025-10-02 00:16:00,1.1751127372136478,-1.6746580683555223,-0.7725792402341429,0.005134367883295568,1.0077471434358105,0.8707341159788465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21959694232105628,1,316
9D204964,2025-09-05 12:52:00,1.2517502911785041,0.060409260844998085,1.2847670218918703,0.5036166866498567,0.7163475703982457,0.6136042460165811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198749131341209,1,892
001305D9,2025-05-01 06:21:00,-1.2696252342652672,-0.8071244037552622,-0.4868367038277522,0.005134367883295568,-0.4492507217520136,-0.5958584756577779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995135510771369,1,431
FE956BF9,2025-09-07 17:49:00,0.5083660177193983,0.783353981345215,1.1133215000480359,1.500581324182979,0.7163475703982457,0.632650903050823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7845726198749131,1,1129
5F5817D0,2025-08-04 03:06:00,-1.2849527450582385,-1.2408912360553923,-1.3440643130469243,-1.490312588416388,0.4249479973606809,0.30885773346871115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1292564280750521,1,186
287F4F81,2025-07-11 02:24:00,-0.4419396514448195,-1.3854801801554357,-0.31539118198391775,0.5036166866498567,0.13354842432311606,0.08029784905780867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14176511466296038,1,204
9B5DD9EC,2025-03-19 08:09:00,0.5313572839088552,-0.5179465155551755,-1.1726187912030899,-0.4933479508832656,-1.0320498678271433,-1.0053616018939782,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44405837387074354,1,639
4AFE8DA9,2025-11-09 19:55:00,-0.37296585287644884,1.0725318695453017,1.4562125437357047,1.500581324182979,1.2991467164733754,1.2326205996294421,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9555246699096595,1,1375
7A7B2645,2025-12-27 01:55:00,-0.8251274212691008,-1.5300691242554791,1.4562125437357047,1.0020990054164178,1.5905462895109401,1.689740368451247,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12161223071577484,1,175
A7BC74F8,2025-11-06 06:46:00,-0.22735450034322194,-0.8071244037552622,0.9418759782042014,0.005134367883295568,1.2991467164733754,1.2040506140780793,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4906184850590688,1,706
75EAA755,2025-03-21 03:32:00,-0.1047344139994519,-1.2408912360553923,0.14179687626630738,0.5036166866498567,-1.0320498678271433,-0.9863149448597364,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23071577484364142,1,332
13AA5BA2,2025-12-29 06:12:00,0.6386498594596539,-0.8071244037552622,-1.0011732693592554,-1.490312588416388,1.5905462895109401,1.708787025485489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3280055594162613,1,472
7DB737B5,2025-11-10 11:03:00,-0.2196907449467363,-0.0841796832550453,-1.5155098348907587,-1.490312588416388,1.2991467164733754,1.2421439281465632,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6275191104933981,1,903
4D50EE25,2025-09-16 19:24:00,-0.8787737090445003,1.0725318695453017,-0.31539118198391775,-0.9918302696498268,0.7163475703982457,0.7183608597049115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9339819318971507,1,1344
11075B27,2025-05-20 07:52:00,-0.986066284595299,-0.6625354596552188,1.2847670218918703,-0.9918302696498268,-0.4492507217520136,-0.4149152338324801,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.453092425295344,1,652
EA88DE31,2025-03-11 06:38:00,-0.6488610471499314,-0.8071244037552622,0.48468791995397625,-0.9918302696498268,-1.0320498678271433,-1.0815482300309458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3182765809589993,1,458
B6B5CA2F,2025-09-15 05:01:00,0.4393922191510276,-0.9517133478553056,-1.629806849453315,-1.490312588416388,0.7163475703982457,0.7088375311877906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2404447533009034,1,346
7E1C4D88,2025-12-23 12:57:00,0.5850035716842545,0.060409260844998085,1.5705095582982609,-0.9918302696498268,1.5905462895109401,1.6516470543827633,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6441973592772758,1,927
